"","X","periodo","nombre_region","toi","to","tp","td","Ocupados","Desocupados","FDT","PET","FFT","OI","sexo"
"1154",1154,"2021.DEF","Arica y Parinacota",31.85,51.81,56.23,7.86,104295,8896,113191,201315,88124,33221,"Hombre"
"1155",1155,"2021.EFM","Arica y Parinacota",29.57,51.96,56.13,7.42,104749,8399,113148,201584,88436,30974,"Hombre"
"1156",1156,"2021.FMA","Arica y Parinacota",29.49,50.81,55.25,8.04,102563,8962,111525,201853,90328,30249,"Hombre"
"1157",1157,"2021.MAM","Arica y Parinacota",29.81,50.87,54.27,6.25,102824,6856,109681,202115,92434,30654,"Hombre"
"1158",1158,"2021.AMJ","Arica y Parinacota",33.03,50.11,53.5,6.34,101420,6868,108288,202397,94109,33497,"Hombre"
"1159",1159,"2021.MJJ","Arica y Parinacota",33.63,50.87,53.68,5.24,103084,5699,108783,202661,93878,34672,"Hombre"
"1160",1160,"2021.JJA","Arica y Parinacota",35.65,51.01,53.91,5.37,103504,5879,109383,202903,93520,36904,"Hombre"
"1161",1161,"2021.JAS","Arica y Parinacota",33.76,51.87,54.54,4.89,105356,5413,110769,203107,92338,35573,"Hombre"
"1162",1162,"2021.ASO","Arica y Parinacota",32.71,51.94,54.95,5.48,105600,6122,111722,203304,91582,34541,"Hombre"
"1163",1163,"2021.SON","Arica y Parinacota",31.72,52.02,54.76,4.99,105866,5566,111432,203503,92071,33579,"Hombre"
"1164",1164,"2021.OND","Arica y Parinacota",31.41,52.07,54.69,4.79,106070,5333,111403,203714,92311,33316,"Hombre"
"1165",1165,"2021.NDE","Arica y Parinacota",30.48,53.4,55.57,3.89,108893,4412,113305,203911,90606,33186,"Hombre"
"1166",1166,"2022.DEF","Arica y Parinacota",30.02,53.15,55.56,4.34,108487,4927,113414,204119,90705,32566,"Hombre"
"1167",1167,"2022.EFM","Arica y Parinacota",30.42,53.38,56.34,5.25,109064,6043,115106,204316,89210,33177,"Hombre"
"1168",1168,"2022.FMA","Arica y Parinacota",30.8,53.92,57.27,5.85,110285,6852,117136,204519,87383,33970,"Hombre"
"1169",1169,"2022.MAM","Arica y Parinacota",31.09,54,57.65,6.32,110556,7463,118020,204719,86699,34369,"Hombre"
"1170",1170,"2022.AMJ","Arica y Parinacota",32.69,53.78,57.77,6.91,110196,8176,118371,204918,86547,36026,"Hombre"
"1171",1171,"2022.MJJ","Arica y Parinacota",34.96,53.99,58.28,7.37,110743,8806,119549,205115,85566,38714,"Hombre"
"1172",1172,"2022.JJA","Arica y Parinacota",35.66,54.62,58.83,7.16,112152,8643,120795,205328,84533,39993,"Hombre"
"1173",1173,"2022.JAS","Arica y Parinacota",36.63,54.58,58.9,7.34,112172,8886,121058,205527,84469,41086,"Hombre"
"1174",1174,"2022.ASO","Arica y Parinacota",36.14,54.4,58.62,7.21,111909,8700,120609,205734,85125,40447,"Hombre"
"1175",1175,"2022.SON","Arica y Parinacota",35.54,54.54,58.86,7.33,112331,8881,121212,205943,84731,39925,"Hombre"
"1176",1176,"2022.OND","Arica y Parinacota",34.49,54.33,58.17,6.59,112008,7899,119907,206147,86240,38628,"Hombre"
"1177",1177,"2022.NDE","Arica y Parinacota",33.03,53.69,57.49,6.61,110779,7847,118626,206348,87722,36586,"Hombre"
"1178",1178,"2023.DEF","Arica y Parinacota",32.01,52.54,57.17,8.11,108520,9580,118100,206560,88460,34740,"Hombre"
"1179",1179,"2023.EFM","Arica y Parinacota",32.72,53.77,58.34,7.84,111170,9460,120631,206764,86133,36379,"Hombre"
"1180",1180,"2023.FMA","Arica y Parinacota",33.47,54.54,59.51,8.35,112881,10282,123162,206972,83810,37776,"Hombre"
"1181",1181,"2023.MAM","Arica y Parinacota",37.1,55.62,60.27,7.71,115236,9624,124859,207167,82308,42755,"Hombre"
"1182",1182,"2023.AMJ","Arica y Parinacota",36.24,55.17,59.77,7.69,114419,9535,123954,207379,83425,41466,"Hombre"
"1183",1183,"2023.MJJ","Arica y Parinacota",37.08,55.17,59.63,7.48,114523,9266,123789,207582,83793,42468,"Hombre"
"1184",1184,"2023.JJA","Arica y Parinacota",35.79,55.06,59.34,7.21,114409,8896,123305,207796,84491,40945,"Hombre"
"1185",1185,"2020.JJA","Ñuble",28.67,43.5,48.81,10.89,181073,22124,203197,416295,213098,51921,"Hombre"
"1186",1186,"2020.JAS","Ñuble",29.04,44.36,49.71,10.77,184781,22293,207073,416572,209499,53662,"Hombre"
"1187",1187,"2020.ASO","Ñuble",29.58,45.48,50.53,9.99,189604,21038,210642,416898,206256,56086,"Hombre"
"1188",1188,"2020.SON","Ñuble",32.47,47.7,52.53,9.2,198990,20168,219158,417203,198045,64608,"Hombre"
"1189",1189,"2020.OND","Ñuble",31.43,49.01,53.38,8.19,204637,18250,222888,417515,194627,64321,"Hombre"
"1190",1190,"2020.NDE","Ñuble",31.92,49.97,54.74,8.7,208803,19892,228694,417817,189123,66659,"Hombre"
"1191",1191,"2021.DEF","Ñuble",30.51,49.85,54.61,8.72,208419,19906,228326,418118,189792,63589,"Hombre"
"1192",1192,"2021.EFM","Ñuble",33.18,49.78,54.86,9.26,208283,21266,229549,418413,188864,69102,"Hombre"
"1193",1193,"2021.FMA","Ñuble",33.21,49.47,53.99,8.37,207131,18909,226039,418701,192662,68795,"Hombre"
"1194",1194,"2021.MAM","Ñuble",32.82,48.32,53.03,8.89,202463,19748,222211,419016,196805,66443,"Hombre"
"1195",1195,"2021.AMJ","Ñuble",32.18,46.78,52.18,10.35,196167,22654,218821,419330,200509,63117,"Hombre"
"1196",1196,"2021.MJJ","Ñuble",32.08,46.98,52.43,10.39,197145,22861,220006,419636,199630,63250,"Hombre"
"1197",1197,"2021.JJA","Ñuble",31.81,47.56,52.88,10.05,199717,22325,222042,419910,197868,63533,"Hombre"
"1198",1198,"2021.JAS","Ñuble",32.44,48.28,52.85,8.64,202888,19187,222075,420221,198146,65807,"Hombre"
"1199",1199,"2021.ASO","Ñuble",33.38,49.49,53.43,7.37,208131,16555,224686,420515,195829,69466,"Hombre"
"1200",1200,"2021.SON","Ñuble",34.05,50.05,53.33,6.15,210605,13798,224404,420787,196383,71715,"Hombre"
"1201",1201,"2021.OND","Ñuble",33.3,51.77,54.69,5.33,217999,12274,230273,421069,190796,72596,"Hombre"
"1202",1202,"2021.NDE","Ñuble",34.28,52.25,55.01,5.03,220148,11651,231799,421342,189543,75471,"Hombre"
"1203",1203,"2022.DEF","Ñuble",34.57,52,55.57,6.42,219247,15041,234288,421618,187330,75794,"Hombre"
"1204",1204,"2022.EFM","Ñuble",34.65,50.5,54.67,7.62,213094,17565,230659,421930,191271,73832,"Hombre"
"1205",1205,"2022.FMA","Ñuble",33.37,49.89,54.77,8.91,210643,20595,231238,422214,190976,70282,"Hombre"
"1206",1206,"2022.MAM","Ñuble",32.73,49.81,54.71,8.96,210433,20716,231149,422498,191349,68880,"Hombre"
"1207",1207,"2022.AMJ","Ñuble",33.32,49.65,54.71,9.25,209928,21385,231314,422781,191467,69940,"Hombre"
"1208",1208,"2022.MJJ","Ñuble",33.6,48.06,53.18,9.63,203312,21662,224973,423074,198101,68312,"Hombre"
"1209",1209,"2022.JJA","Ñuble",34.28,48.51,53.58,9.46,205354,21458,226812,423344,196532,70391,"Hombre"
"1210",1210,"2022.JAS","Ñuble",35.93,48.17,53.04,9.18,204051,20620,224672,423625,198953,73323,"Hombre"
"1211",1211,"2022.ASO","Ñuble",36.14,49.84,54.03,7.76,211249,17774,229023,423893,194870,76350,"Hombre"
"1212",1212,"2022.SON","Ñuble",37.91,49.85,53.83,7.39,211429,16883,228312,424150,195838,80149,"Hombre"
"1213",1213,"2022.OND","Ñuble",37.63,52.01,56.18,7.43,220738,17724,238461,424451,185990,83069,"Hombre"
"1214",1214,"2022.NDE","Ñuble",37.11,51.95,56.64,8.28,220652,19930,240582,424742,184160,81878,"Hombre"
"1215",1215,"2023.DEF","Ñuble",35.73,51.94,57.13,9.09,220746,22067,242813,425007,182194,78876,"Hombre"
"1216",1216,"2023.EFM","Ñuble",36.95,50.92,56.08,9.21,216554,21959,238513,425289,186776,80010,"Hombre"
"1217",1217,"2023.FMA","Ñuble",37.53,50.71,55.96,9.39,215784,22359,238143,425550,187407,80982,"Hombre"
"1218",1218,"2023.MAM","Ñuble",37.48,51.05,56.07,8.94,217406,21356,238762,425834,187072,81474,"Hombre"
"1219",1219,"2023.AMJ","Ñuble",35.48,49.67,54.96,9.63,211641,22550,234191,426104,191913,75100,"Hombre"
"1220",1220,"2023.MJJ","Ñuble",35.45,49.2,54.7,10.05,209788,23438,233226,426411,193185,74367,"Hombre"
"1221",1221,"2023.JJA","Ñuble",33.91,48.87,54.54,10.39,208521,24188,232709,426672,193963,70710,"Hombre"
"1222",1222,"2020.JJA","Total país",22.53,45.72,52.5,12.91,7191414,1065796,8257210,15729265,7472055,1620151,"Hombre"
"1223",1223,"2020.JAS","Total país",23.49,46.77,53.36,12.35,7365055,1037582,8402637,15746866,7344229,1729949,"Hombre"
"1224",1224,"2020.ASO","Total país",25.12,48.64,55.01,11.58,7667659,1003911,8671570,15764525,7092955,1926274,"Hombre"
"1225",1225,"2020.SON","Total país",26.68,50.16,56.21,10.76,7916724,954352,8871076,15782138,6911062,2112280,"Hombre"
"1226",1226,"2020.OND","Total país",26.98,50.8,56.62,10.29,8026217,920263,8946480,15799928,6853448,2165309,"Hombre"
"1227",1227,"2020.NDE","Total país",27.08,51.34,57.19,10.23,8121420,925214,9046634,15817719,6771085,2199650,"Hombre"
"1228",1228,"2021.DEF","Total país",26.46,51.58,57.5,10.3,8167623,938324,9105948,15835398,6729450,2161171,"Hombre"
"1229",1229,"2021.EFM","Total país",26.69,51.4,57.33,10.35,8148206,941088,9089294,15853046,6763752,2174531,"Hombre"
"1230",1230,"2021.FMA","Total país",26.2,51.06,56.89,10.24,8104129,924974,9029103,15870679,6841576,2123557,"Hombre"
"1231",1231,"2021.MAM","Total país",26.1,50.61,56.26,10.04,8041110,897161,8938272,15888394,6950122,2098432,"Hombre"
"1232",1232,"2021.AMJ","Total país",25.96,50.55,55.86,9.5,8041191,843758,8884950,15906102,7021152,2087800,"Hombre"
"1233",1233,"2021.MJJ","Total país",26.89,51.17,56.19,8.93,8148948,799380,8948328,15923835,6975507,2191335,"Hombre"
"1234",1234,"2021.JJA","Total país",27.13,51.81,56.66,8.55,8258775,771903,9030678,15939249,6908571,2240607,"Hombre"
"1235",1235,"2021.JAS","Total país",27.65,52.31,57.11,8.41,8345240,765842,9111082,15952365,6841283,2307371,"Hombre"
"1236",1236,"2021.ASO","Total país",27.93,52.97,57.62,8.08,8456511,743008,9199520,15965393,6765873,2361665,"Hombre"
"1237",1237,"2021.SON","Total país",28.21,53.56,57.92,7.53,8558362,696688,9255050,15978363,6723313,2414580,"Hombre"
"1238",1238,"2021.OND","Total país",28.28,54.27,58.47,7.19,8678287,672297,9350584,15991432,6640848,2454121,"Hombre"
"1239",1239,"2021.NDE","Total país",28.03,54.44,58.71,7.27,8712890,683236,9396126,16004483,6608357,2442569,"Hombre"
"1240",1240,"2022.DEF","Total país",27.81,54.74,59.18,7.5,8768645,710820,9479464,16017428,6537964,2438920,"Hombre"
"1241",1241,"2022.EFM","Total país",27.27,54.88,59.52,7.8,8797561,744041,9541602,16030541,6488939,2398884,"Hombre"
"1242",1242,"2022.FMA","Total país",27.17,55.07,59.7,7.75,8835478,742016,9577493,16043616,6466123,2400599,"Hombre"
"1243",1243,"2022.MAM","Total país",27.35,55.15,59.82,7.8,8855076,749542,9604618,16056612,6451994,2421790,"Hombre"
"1244",1244,"2022.AMJ","Total país",27.11,55,59.66,7.81,8838432,748913,9587345,16069655,6482310,2395933,"Hombre"
"1245",1245,"2022.MJJ","Total país",26.64,55.03,59.76,7.92,8849831,761069,9610900,16082690,6471790,2357499,"Hombre"
"1246",1246,"2022.JJA","Total país",26.66,55.01,59.74,7.93,8853293,762473,9615766,16095411,6479645,2360389,"Hombre"
"1247",1247,"2022.JAS","Total país",27.06,54.9,59.7,8.04,8843544,773188,9616732,16107712,6490980,2393242,"Hombre"
"1248",1248,"2022.ASO","Total país",27.67,55.02,59.78,7.97,8869323,767933,9637256,16120185,6482929,2453760,"Hombre"
"1249",1249,"2022.SON","Total país",27.28,55.06,59.82,7.95,8883090,767075,9650165,16132437,6482272,2423030,"Hombre"
"1250",1250,"2022.OND","Total país",27.37,55.53,60.27,7.86,8965230,765069,9730299,16144885,6414586,2453565,"Hombre"
"1251",1251,"2022.NDE","Total país",27.27,55.76,60.63,8.04,9008546,787317,9795863,16157315,6361452,2456973,"Hombre"
"1252",1252,"2023.DEF","Total país",27.31,55.85,60.95,8.37,9030162,824612,9854774,16169766,6314992,2466432,"Hombre"
"1253",1253,"2023.EFM","Total país",27.45,55.65,61.03,8.81,9006145,869932,9876077,16182118,6306041,2472059,"Hombre"
"1254",1254,"2023.FMA","Total país",27.36,55.62,60.89,8.66,9006729,853902,9860631,16194588,6333957,2463981,"Hombre"
"1255",1255,"2023.MAM","Total país",27.38,55.74,60.94,8.52,9034231,841916,9876146,16206908,6330762,2473967,"Hombre"
"1256",1256,"2023.AMJ","Total país",27.18,55.71,60.9,8.53,9035114,842305,9877419,16219348,6341929,2455317,"Hombre"
"1257",1257,"2023.MJJ","Total país",26.87,55.62,60.97,8.77,9028647,868170,9896817,16231718,6334901,2425785,"Hombre"
"1258",1258,"2023.JJA","Total país",26.72,55.44,60.92,9,9005443,890175,9895618,16244301,6348683,2406217,"Hombre"
"1259",1259,"2020.JJA","Tarapacá",20.97,46.27,54.7,15.41,136810,24919,161729,295648,133919,28692,"Mujer"
"1260",1260,"2020.JAS","Tarapacá",22.83,47.94,54.75,12.44,142020,20171,162191,296244,134053,32429,"Mujer"
"1261",1261,"2020.ASO","Tarapacá",27.03,50.61,55.94,9.54,150221,15836,166057,296837,130780,40609,"Mujer"
"1262",1262,"2020.SON","Tarapacá",28.18,52.41,57.21,8.38,155881,14260,170142,297424,127282,43929,"Mujer"
"1263",1263,"2020.OND","Tarapacá",30.05,54.33,58.99,7.89,161926,13878,175803,298014,122211,48655,"Mujer"
"1264",1264,"2020.NDE","Tarapacá",28.38,52.7,58.8,10.37,157372,18205,175576,298611,123035,44669,"Mujer"
"1265",1265,"2021.DEF","Tarapacá",26.75,54.02,58.5,7.65,161636,13387,175023,299205,124182,43233,"Mujer"
"1266",1266,"2021.EFM","Tarapacá",25.66,52.58,58.53,10.17,157623,17840,175463,299794,124331,40452,"Mujer"
"1267",1267,"2021.FMA","Tarapacá",25.79,53.81,59.62,9.74,161641,17451,179092,300395,121303,41687,"Mujer"
"1268",1268,"2021.MAM","Tarapacá",27.35,53.47,60.02,10.92,160921,19734,180655,300975,120320,44019,"Mujer"
"1269",1269,"2021.AMJ","Tarapacá",28.78,54.57,59.86,8.84,164568,15958,180526,301570,121044,47367,"Mujer"
"1270",1270,"2021.MJJ","Tarapacá",29.83,54.34,59.04,7.95,164211,14187,178399,302166,123767,48985,"Mujer"
"1271",1271,"2021.JJA","Tarapacá",31.65,56.24,60.11,6.44,170215,11715,181930,302669,120739,53879,"Mujer"
"1272",1272,"2021.JAS","Tarapacá",30.91,55.79,59.94,6.91,169097,12561,181658,303082,121424,52274,"Mujer"
"1273",1273,"2021.ASO","Tarapacá",32.87,56.18,60.73,7.49,170504,13805,184309,303472,119163,56037,"Mujer"
"1274",1274,"2021.SON","Tarapacá",32.09,55.79,61.04,8.6,169550,15953,185504,303892,118388,54407,"Mujer"
"1275",1275,"2021.OND","Tarapacá",34.09,56.61,62.13,8.88,172280,16779,189060,304302,115242,58726,"Mujer"
"1276",1276,"2021.NDE","Tarapacá",32.14,57.02,62.61,8.92,173757,17026,190783,304735,113952,55847,"Mujer"
"1277",1277,"2022.DEF","Tarapacá",35.77,58.16,63.51,8.42,177482,16318,193800,305145,111345,63493,"Mujer"
"1278",1278,"2022.EFM","Tarapacá",33.74,58.05,63.53,8.63,177365,16748,194113,305549,111436,59851,"Mujer"
"1279",1279,"2022.FMA","Tarapacá",34.81,60.6,65.96,8.12,185428,16395,201823,305973,104150,64556,"Mujer"
"1280",1280,"2022.MAM","Tarapacá",31.47,60.19,65.65,8.32,184408,16730,201138,306382,105244,58034,"Mujer"
"1281",1281,"2022.AMJ","Tarapacá",31.37,60.18,65.66,8.34,184643,16803,201446,306810,105364,57924,"Mujer"
"1282",1282,"2022.MJJ","Tarapacá",31.23,59.6,65.66,9.23,183104,18625,201729,307229,105500,57185,"Mujer"
"1283",1283,"2022.JJA","Tarapacá",32.02,60.95,67.48,9.68,187506,20091,207597,307632,100035,60040,"Mujer"
"1284",1284,"2022.JAS","Tarapacá",33.1,61.64,68.23,9.66,189860,20292,210153,308016,97863,62841,"Mujer"
"1285",1285,"2022.ASO","Tarapacá",35.23,63.2,68.83,8.17,194911,17347,212258,308400,96142,68667,"Mujer"
"1286",1286,"2022.SON","Tarapacá",36,61.51,67.24,8.52,189928,17689,207617,308785,101168,68372,"Mujer"
"1287",1287,"2022.OND","Tarapacá",37.22,61.09,66.99,8.8,188890,18215,207105,309179,102074,70307,"Mujer"
"1288",1288,"2022.NDE","Tarapacá",35.59,60.5,66.91,9.58,187293,19843,207136,309569,102433,66657,"Mujer"
"1289",1289,"2023.DEF","Tarapacá",34.2,60.79,67.06,9.34,188419,19419,207838,309943,102105,64431,"Mujer"
"1290",1290,"2023.EFM","Tarapacá",33.93,59.97,65.29,8.14,186109,16489,202597,310325,107728,63144,"Mujer"
"1291",1291,"2023.FMA","Tarapacá",33.88,60.27,65.21,7.57,187286,15336,202622,310721,108099,63445,"Mujer"
"1292",1292,"2023.MAM","Tarapacá",34.61,60.78,65.33,6.96,189093,14150,203242,311102,107860,65447,"Mujer"
"1293",1293,"2023.AMJ","Tarapacá",33.06,60.67,65.32,7.12,188973,14489,203462,311496,108034,62480,"Mujer"
"1294",1294,"2023.MJJ","Tarapacá",32.61,59.4,63.84,6.96,185240,13861,199100,311875,112775,60412,"Mujer"
"1295",1295,"2023.JJA","Tarapacá",32.72,59.38,63.4,6.35,185431,12571,198002,312286,114284,60678,"Mujer"
"1296",1296,"2020.JJA","Antofagasta",16.82,49.93,57.29,12.85,272674,40222,312896,546135,233239,45870,"Mujer"
"1297",1297,"2020.JAS","Antofagasta",15.97,49.87,56.98,12.48,272837,38905,311742,547061,235319,43566,"Mujer"
"1298",1298,"2020.ASO","Antofagasta",18.61,52.09,59.29,12.15,285442,39478,324920,547984,223064,53126,"Mujer"
"1299",1299,"2020.SON","Antofagasta",20.73,52.89,58.9,10.2,290308,32981,323290,548894,225604,60172,"Mujer"
"1300",1300,"2020.OND","Antofagasta",20.99,52.9,59.3,10.78,290879,35154,326032,549832,223800,61058,"Mujer"
"1301",1301,"2020.NDE","Antofagasta",20.48,52.64,59.03,10.83,289894,35191,325086,550737,225651,59356,"Mujer"
"1302",1302,"2021.DEF","Antofagasta",20.45,53.7,60.49,11.22,296248,37422,333670,551657,217987,60584,"Mujer"
"1303",1303,"2021.EFM","Antofagasta",20.77,53.66,60.08,10.7,296500,35512,332012,552578,220566,61578,"Mujer"
"1304",1304,"2021.FMA","Antofagasta",22.28,53.8,60.14,10.54,297777,35081,332857,553511,220654,66358,"Mujer"
"1305",1305,"2021.MAM","Antofagasta",23.27,54.07,60.46,10.57,299782,35443,335225,554419,219194,69764,"Mujer"
"1306",1306,"2021.AMJ","Antofagasta",24.61,54.93,60.47,9.17,305031,30811,335842,555355,219513,75080,"Mujer"
"1307",1307,"2021.MJJ","Antofagasta",23.76,55.33,60.79,8.99,307789,30386,338176,556268,218092,73144,"Mujer"
"1308",1308,"2021.JJA","Antofagasta",23.39,54.63,60.21,9.27,304302,31105,335407,557017,221610,71170,"Mujer"
"1309",1309,"2021.JAS","Antofagasta",22.46,55.71,61.65,9.64,310598,33151,343749,557565,213816,69758,"Mujer"
"1310",1310,"2021.ASO","Antofagasta",22.75,56.87,62.58,9.13,317380,31876,349256,558091,208835,72193,"Mujer"
"1311",1311,"2021.SON","Antofagasta",23.58,57.56,63.03,8.68,321552,30577,352129,558654,206525,75812,"Mujer"
"1312",1312,"2021.OND","Antofagasta",24.4,58.29,63.47,8.17,325952,28994,354946,559200,204254,79537,"Mujer"
"1313",1313,"2021.NDE","Antofagasta",23.6,58.36,63.78,8.5,326689,30339,357028,559743,202715,77099,"Mujer"
"1314",1314,"2022.DEF","Antofagasta",23.46,58.78,63.98,8.13,329333,29132,358465,560262,201797,77256,"Mujer"
"1315",1315,"2022.EFM","Antofagasta",21.98,57.51,63.18,8.98,322499,31812,354311,560810,206499,70883,"Mujer"
"1316",1316,"2022.FMA","Antofagasta",22.24,57.54,62.44,7.85,323011,27504,350515,561355,210840,71833,"Mujer"
"1317",1317,"2022.MAM","Antofagasta",23.14,58.3,63.09,7.59,327593,26914,354507,561916,207409,75795,"Mujer"
"1318",1318,"2022.AMJ","Antofagasta",23.65,58.69,63.07,6.94,330111,24635,354746,562471,207725,78077,"Mujer"
"1319",1319,"2022.MJJ","Antofagasta",22.96,58.24,62.81,7.26,327923,25685,353608,563018,209410,75303,"Mujer"
"1320",1320,"2022.JJA","Antofagasta",23.47,58.41,63.17,7.53,329184,26819,356004,563536,207532,77269,"Mujer"
"1321",1321,"2022.JAS","Antofagasta",22.54,58.08,63.42,8.42,327570,30125,357696,564016,206320,73831,"Mujer"
"1322",1322,"2022.ASO","Antofagasta",22.14,58.14,63.9,9.01,328207,32509,360716,564507,203791,72677,"Mujer"
"1323",1323,"2022.SON","Antofagasta",20.73,58.64,64.35,8.86,331330,32214,363544,564989,201445,68668,"Mujer"
"1324",1324,"2022.OND","Antofagasta",20.98,58.56,64.22,8.82,331119,32024,363143,565440,202297,69475,"Mujer"
"1325",1325,"2022.NDE","Antofagasta",21.14,58.46,63.84,8.42,330851,30426,361277,565931,204654,69953,"Mujer"
"1326",1326,"2023.DEF","Antofagasta",20.99,58.08,63.93,9.15,328961,33136,362097,566401,204304,69064,"Mujer"
"1327",1327,"2023.EFM","Antofagasta",20.58,58.75,64.92,9.5,333043,34976,368020,566885,198865,68528,"Mujer"
"1328",1328,"2023.FMA","Antofagasta",20.36,58.84,64.99,9.46,333827,34863,368690,567345,198655,67956,"Mujer"
"1329",1329,"2023.MAM","Antofagasta",20,59.67,65.4,8.76,338829,32520,371349,567830,196481,67758,"Mujer"
"1330",1330,"2023.AMJ","Antofagasta",21.18,60.34,65.3,7.6,342936,28199,371135,568316,197181,72623,"Mujer"
"1331",1331,"2023.MJJ","Antofagasta",20.83,61.27,65.69,6.72,348513,25124,373637,568790,195153,72604,"Mujer"
"1332",1332,"2023.JJA","Antofagasta",20.51,60.36,64.59,6.54,343639,24035,367674,569271,201597,70474,"Mujer"
"1333",1333,"2020.JJA","Atacama",17.93,48.35,55.46,12.82,118050,17357,135406,244150,108744,21170,"Mujer"
"1334",1334,"2020.JAS","Atacama",18.92,49.25,55.87,11.84,120341,16169,136510,244340,107830,22764,"Mujer"
"1335",1335,"2020.ASO","Atacama",21.48,49.25,55.72,11.62,120425,15839,136263,244533,108270,25862,"Mujer"
"1336",1336,"2020.SON","Atacama",24.34,50.29,56.95,11.69,123076,16292,139368,244737,105369,29961,"Mujer"
"1337",1337,"2020.OND","Atacama",26.47,51.76,57.85,10.52,126779,14905,141683,244925,103242,33561,"Mujer"
"1338",1338,"2020.NDE","Atacama",26.8,52.22,58.56,10.83,128003,15545,143548,245127,101579,34309,"Mujer"
"1339",1339,"2021.DEF","Atacama",26.33,51.51,57.53,10.46,126375,14768,141142,245320,104178,33269,"Mujer"
"1340",1340,"2021.EFM","Atacama",25.3,51.56,57.82,10.84,126579,15382,141961,245509,103548,32019,"Mujer"
"1341",1341,"2021.FMA","Atacama",24.86,52.14,58.65,11.1,128115,15994,144109,245707,101598,31850,"Mujer"
"1342",1342,"2021.MAM","Atacama",25.04,52.8,59.15,10.74,129832,15628,145459,245903,100444,32503,"Mujer"
"1343",1343,"2021.AMJ","Atacama",24.2,52.61,58.89,10.67,129464,15464,144928,246101,101173,31333,"Mujer"
"1344",1344,"2021.MJJ","Atacama",25.46,53.45,59,9.41,131645,13671,145316,246291,100975,33521,"Mujer"
"1345",1345,"2021.JJA","Atacama",25.8,53.38,59.14,9.74,131560,14202,145763,246473,100710,33947,"Mujer"
